# numero de partículas   :  500
# densidad               : 1.2000
# temperatura inicial    : 1.0000
# volumen                : 0.417E+03
# largo de la caja      :    0.746901E+01
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :    2000
# pasos de medición      :   20000
# reescaleo de vel cada  :    1
# t, Ekin, Epot, Etot, Temp, Pres
   0.359950E+02    0.761994E+03   -0.341327E+04   -0.265127E+04    0.101599E+01    0.199888E+02
   0.364950E+02    0.765494E+03   -0.341671E+04   -0.265122E+04    0.102066E+01    0.199386E+02
   0.369950E+02    0.748433E+03   -0.339961E+04   -0.265118E+04    0.997910E+00    0.201199E+02
   0.374950E+02    0.766954E+03   -0.341824E+04   -0.265128E+04    0.102261E+01    0.199119E+02
   0.379950E+02    0.769977E+03   -0.342126E+04   -0.265128E+04    0.102664E+01    0.198788E+02
   0.384950E+02    0.765825E+03   -0.341709E+04   -0.265126E+04    0.102110E+01    0.199394E+02
   0.389950E+02    0.796850E+03   -0.344842E+04   -0.265157E+04    0.106247E+01    0.196151E+02
   0.394950E+02    0.754186E+03   -0.340546E+04   -0.265127E+04    0.100558E+01    0.200357E+02
   0.399950E+02    0.758562E+03   -0.340970E+04   -0.265114E+04    0.101142E+01    0.199753E+02
   0.404950E+02    0.772920E+03   -0.342399E+04   -0.265107E+04    0.103056E+01    0.198667E+02
   0.409950E+02    0.745641E+03   -0.339680E+04   -0.265116E+04    0.994188E+00    0.201212E+02
   0.414950E+02    0.754309E+03   -0.340543E+04   -0.265112E+04    0.100575E+01    0.200478E+02
   0.419950E+02    0.730601E+03   -0.338172E+04   -0.265112E+04    0.974135E+00    0.202959E+02
   0.424950E+02    0.745501E+03   -0.339668E+04   -0.265118E+04    0.994001E+00    0.201543E+02
   0.429950E+02    0.752491E+03   -0.340373E+04   -0.265124E+04    0.100332E+01    0.200484E+02
   0.434950E+02    0.753883E+03   -0.340524E+04   -0.265135E+04    0.100518E+01    0.200441E+02
   0.439950E+02    0.747160E+03   -0.339826E+04   -0.265110E+04    0.996213E+00    0.201159E+02
   0.444950E+02    0.764649E+03   -0.341585E+04   -0.265120E+04    0.101953E+01    0.199498E+02
   0.449950E+02    0.746644E+03   -0.339785E+04   -0.265120E+04    0.995525E+00    0.201344E+02
   0.454950E+02    0.752423E+03   -0.340374E+04   -0.265132E+04    0.100323E+01    0.200738E+02
   0.459950E+02    0.742995E+03   -0.339413E+04   -0.265114E+04    0.990660E+00    0.201311E+02
   0.464950E+02    0.754212E+03   -0.340531E+04   -0.265110E+04    0.100562E+01    0.200520E+02
   0.469950E+02    0.760357E+03   -0.341165E+04   -0.265129E+04    0.101381E+01    0.199797E+02
   0.474950E+02    0.769567E+03   -0.342079E+04   -0.265123E+04    0.102609E+01    0.199267E+02
   0.479950E+02    0.819892E+03   -0.347148E+04   -0.265158E+04    0.109319E+01    0.193915E+02
   0.484950E+02    0.798684E+03   -0.345009E+04   -0.265141E+04    0.106491E+01    0.196015E+02
   0.489950E+02    0.776140E+03   -0.342758E+04   -0.265144E+04    0.103485E+01    0.198098E+02
   0.494950E+02    0.752535E+03   -0.340371E+04   -0.265117E+04    0.100338E+01    0.200666E+02
   0.499950E+02    0.773914E+03   -0.342530E+04   -0.265139E+04    0.103189E+01    0.198567E+02
   0.504950E+02    0.759750E+03   -0.341090E+04   -0.265115E+04    0.101300E+01    0.199840E+02
   0.509950E+02    0.761606E+03   -0.341295E+04   -0.265135E+04    0.101548E+01    0.199699E+02
   0.514950E+02    0.724369E+03   -0.337540E+04   -0.265103E+04    0.965826E+00    0.203406E+02
   0.519950E+02    0.744090E+03   -0.339529E+04   -0.265120E+04    0.992120E+00    0.201631E+02
   0.524950E+02    0.768853E+03   -0.342028E+04   -0.265143E+04    0.102514E+01    0.198840E+02
   0.529950E+02    0.731430E+03   -0.338278E+04   -0.265135E+04    0.975240E+00    0.202722E+02
   0.534950E+02    0.747900E+03   -0.339912E+04   -0.265123E+04    0.997199E+00    0.201062E+02
   0.539950E+02    0.732820E+03   -0.338397E+04   -0.265115E+04    0.977093E+00    0.202394E+02
   0.544950E+02    0.751025E+03   -0.340224E+04   -0.265121E+04    0.100137E+01    0.200715E+02
   0.549950E+02    0.778537E+03   -0.342957E+04   -0.265103E+04    0.103805E+01    0.197969E+02
   0.554950E+02    0.740505E+03   -0.339174E+04   -0.265123E+04    0.987340E+00    0.201626E+02
   0.559950E+02    0.774149E+03   -0.342543E+04   -0.265128E+04    0.103220E+01    0.198327E+02
   0.564950E+02    0.743366E+03   -0.339455E+04   -0.265118E+04    0.991154E+00    0.201479E+02
   0.569950E+02    0.765221E+03   -0.341637E+04   -0.265115E+04    0.102029E+01    0.199377E+02
   0.574950E+02    0.753628E+03   -0.340481E+04   -0.265118E+04    0.100484E+01    0.200724E+02
   0.579950E+02    0.764104E+03   -0.341529E+04   -0.265119E+04    0.101881E+01    0.199669E+02
   0.584950E+02    0.746332E+03   -0.339734E+04   -0.265100E+04    0.995109E+00    0.201069E+02
   0.589950E+02    0.749877E+03   -0.340103E+04   -0.265115E+04    0.999837E+00    0.200650E+02
   0.594950E+02    0.770642E+03   -0.342197E+04   -0.265132E+04    0.102752E+01    0.198630E+02
   0.599950E+02    0.755525E+03   -0.340681E+04   -0.265128E+04    0.100737E+01    0.200450E+02
   0.604950E+02    0.760815E+03   -0.341209E+04   -0.265127E+04    0.101442E+01    0.199440E+02
   0.609950E+02    0.747677E+03   -0.339881E+04   -0.265113E+04    0.996903E+00    0.201332E+02
